event_id,shipment_id,event_timestamp,event_type,event_city,latitude,longitude,event_delay_minutes
1507,302,2024-10-11 01:30:00,In Transit,Bengaluru,14.23979,73.35047,0
1508,302,2024-10-11 03:00:00,At Hub,Mumbai,13.039,81.18856,18
1509,302,2024-10-11 04:27:00,Out For Delivery,Bengaluru,19.10048,81.26101,26
1510,302,2024-10-11 05:22:00,Delivered,Mysuru,16.56962,79.64977,0
1511,303,2024-07-02 00:00:00,Picked Up,Chennai,14.34439,75.19055,0
1512,303,2024-07-02 01:47:00,In Transit,Mysuru,15.00352,78.41806,0
1513,303,2024-07-02 03:34:00,At Hub,Mysuru,12.65893,78.06509,0
1514,303,2024-07-02 05:17:00,Out For Delivery,Pune,12.61644,77.59073,22
1515,303,2024-07-02 06:23:00,Delivered,Bengaluru,18.05521,80.18116,21
1516,304,2024-08-17 00:00:00,Picked Up,Bengaluru,15.84964,78.92619,0
1517,304,2024-08-17 03:23:00,In Transit,Hyderabad,16.8868,74.14243,0
1518,304,2024-08-17 06:46:00,At Hub,Chennai,11.7235,75.00396,20
1519,304,2024-08-17 10:01:00,Out For Delivery,Chennai,18.89465,74.22696,36
1520,304,2024-08-17 12:05:00,Delivered,Pune,12.59228,80.97862,0
1521,305,2025-01-02 00:00:00,Picked Up,Chennai,12.43999,76.71072,0
1522,305,2025-01-02 05:13:00,In Transit,Bengaluru,16.5944,77.26409,0
1523,305,2025-01-02 10:27:00,At Hub,Pune,16.2358,74.55692,7
1524,305,2025-01-02 15:30:00,Out For Delivery,Chennai,17.04864,79.71659,0
1525,305,2025-01-02 18:41:00,Delivered,Pune,17.497,74.72034,4
1526,306,2024-09-12 00:00:00,Picked Up,Chennai,14.17761,77.90001,0
1527,306,2024-09-12 05:24:00,In Transit,Chennai,19.31204,79.62733,0
1528,306,2024-09-12 10:48:00,At Hub,Hyderabad,16.57323,78.92595,0
1529,306,2024-09-12 16:01:00,Out For Delivery,Chennai,15.55578,74.17144,25
1530,306,2024-09-12 19:18:00,Delivered,Pune,17.60512,77.39689,0
1531,307,2024-01-14 00:00:00,Picked Up,Bengaluru,14.62001,80.51978,0
1532,307,2024-01-14 01:57:00,In Transit,Hyderabad,11.68213,75.2788,0
1533,307,2024-01-14 03:54:00,At Hub,Chennai,17.37827,75.98425,0
1534,307,2024-01-14 05:47:00,Out For Delivery,Chennai,18.07941,76.49682,23
1535,307,2024-01-14 06:59:00,Delivered,Pune,13.68265,73.55994,15
1536,308,2024-12-15 00:00:00,Picked Up,Hyderabad,16.58553,81.03003,0
1537,308,2024-12-15 06:07:00,In Transit,Chennai,14.7872,73.04592,0
1538,308,2024-12-15 12:14:00,At Hub,Bengaluru,14.45196,76.9522,2
1539,308,2024-12-15 18:08:00,Out For Delivery,Mysuru,20.18042,76.47531,11
1540,308,2024-12-15 21:51:00,Delivered,Bengaluru,14.58614,76.0262,0
1541,309,2025-03-14 00:00:00,Picked Up,Chennai,12.50177,80.27281,0
1542,309,2025-03-14 06:42:00,In Transit,Bengaluru,15.10898,75.90801,0
1543,309,2025-03-14 13:25:00,At Hub,Hyderabad,17.13963,73.04073,0
1544,309,2025-03-14 19:54:00,Out For Delivery,Chennai,18.57939,80.77643,34
1545,309,2025-03-14 23:59:00,Delivered,Pune,12.81746,76.70126,11
1546,310,2024-10-16 00:00:00,Picked Up,Hyderabad,16.73572,77.61928,0
1547,310,2024-10-16 06:09:00,In Transit,Bengaluru,14.99272,75.47514,0
1548,310,2024-10-16 12:19:00,At Hub,Chennai,12.60337,75.94733,6
1549,310,2024-10-16 18:16:00,Out For Delivery,Hyderabad,13.31683,73.01537,12
1550,310,2024-10-16 22:01:00,Delivered,Bengaluru,16.30559,77.73802,0
1551,311,2024-09-04 00:00:00,Picked Up,Chennai,19.08564,77.57744,0
1552,311,2024-09-04 04:43:00,In Transit,Mysuru,14.50568,79.5665,0
1553,311,2024-09-04 09:27:00,At Hub,Mumbai,16.4229,80.49056,0
1554,311,2024-09-04 14:01:00,Out For Delivery,Pune,14.94792,75.10767,6
1555,311,2024-09-04 16:54:00,Delivered,Bengaluru,15.26511,77.74198,3
1556,312,2024-05-07 00:00:00,Picked Up,Mysuru,12.20135,80.7682,0
1557,312,2024-05-07 02:08:00,In Transit,Bengaluru,18.06966,77.66229,0
1558,312,2024-05-07 04:17:00,At Hub,Mumbai,18.70742,73.20564,3
1559,312,2024-05-07 06:20:00,Out For Delivery,Mumbai,18.70928,79.39453,39
1560,312,2024-05-07 07:39:00,Delivered,Hyderabad,13.9105,80.77975,0
1561,313,2024-06-06 00:00:00,Picked Up,Pune,12.58181,80.20118,0
1562,313,2024-06-06 04:38:00,In Transit,Pune,19.94718,74.05895,0
1563,313,2024-06-06 09:17:00,At Hub,Bengaluru,16.55161,80.73625,11
1564,313,2024-06-06 13:46:00,Out For Delivery,Mumbai,17.34858,76.73525,0
1565,313,2024-06-06 16:36:00,Delivered,Pune,15.32674,78.16682,0
1566,314,2024-07-16 00:00:00,Picked Up,Chennai,14.81428,72.98018,0
1567,314,2024-07-16 05:55:00,In Transit,Pune,16.71531,80.44115,0
1568,314,2024-07-16 11:51:00,At Hub,Bengaluru,14.83397,74.40373,0
1569,314,2024-07-16 17:34:00,Out For Delivery,Mysuru,18.63824,79.7718,0
1570,314,2024-07-16 21:10:00,Delivered,Mysuru,16.6156,75.60731,3
1571,315,2024-06-29 00:00:00,Picked Up,Pune,18.45812,77.38125,0
1572,315,2024-06-29 05:24:00,In Transit,Hyderabad,18.68561,78.05684,0
1573,315,2024-06-29 10:48:00,At Hub,Mumbai,15.10303,80.92992,11
1574,315,2024-06-29 16:01:00,Out For Delivery,Mysuru,16.20769,77.82479,25
1575,315,2024-06-29 19:18:00,Delivered,Bengaluru,16.47299,74.12658,13
1576,316,2024-08-26 00:00:00,Picked Up,Bengaluru,12.01841,77.81836,0
1577,316,2024-08-26 04:18:00,In Transit,Mumbai,18.14412,77.10593,0
1578,316,2024-08-26 08:36:00,At Hub,Mumbai,13.47292,78.36539,0
1579,316,2024-08-26 12:45:00,Out For Delivery,Mumbai,12.92129,74.12324,3
1580,316,2024-08-26 15:22:00,Delivered,Mysuru,13.25996,75.90302,0
1581,317,2024-12-01 00:00:00,Picked Up,Bengaluru,11.94501,76.00058,0
1582,317,2024-12-01 05:53:00,In Transit,Mumbai,15.95185,76.75299,0
1583,317,2024-12-01 11:47:00,At Hub,Mysuru,12.76434,76.95013,21
1584,317,2024-12-01 17:28:00,Out For Delivery,Mumbai,12.03976,73.12617,0
1585,317,2024-12-01 21:03:00,Delivered,Bengaluru,19.13889,77.40929,30
1586,318,2024-08-13 00:00:00,Picked Up,Bengaluru,19.85018,72.92851,0
1587,318,2024-08-13 04:06:00,In Transit,Hyderabad,12.35267,72.88778,0
1588,318,2024-08-13 08:12:00,At Hub,Pune,13.11191,77.26318,33
1589,318,2024-08-13 12:10:00,Out For Delivery,Chennai,19.72995,79.91106,0
1590,318,2024-08-13 14:40:00,Delivered,Bengaluru,14.08053,73.17925,6
1591,319,2025-03-17 00:00:00,Picked Up,Chennai,12.97802,73.61711,0
1592,319,2025-03-17 01:25:00,In Transit,Hyderabad,12.57257,77.06334,0
1593,319,2025-03-17 02:51:00,At Hub,Pune,20.1087,78.52197,0
1594,319,2025-03-17 04:14:00,Out For Delivery,Mysuru,19.75613,73.7545,0
1595,319,2025-03-17 05:07:00,Delivered,Pune,12.1678,72.53685,19
1596,320,2024-11-13 00:00:00,Picked Up,Pune,17.33278,78.14801,0
1597,320,2024-11-13 02:24:00,In Transit,Mysuru,15.07386,76.80887,0
1598,320,2024-11-13 04:48:00,At Hub,Hyderabad,15.11435,72.71124,0
1599,320,2024-11-13 07:07:00,Out For Delivery,Mumbai,12.35629,80.91914,0
1600,320,2024-11-13 08:35:00,Delivered,Pune,16.71443,78.91218,0
1601,321,2024-07-30 00:00:00,Picked Up,Pune,14.24366,75.95969,0
1602,321,2024-07-30 04:20:00,In Transit,Hyderabad,13.56124,73.3533,0
1603,321,2024-07-30 08:41:00,At Hub,Mumbai,17.39465,77.31297,12
1604,321,2024-07-30 12:53:00,Out For Delivery,Pune,15.63328,80.61742,0
1605,321,2024-07-30 15:32:00,Delivered,Pune,14.54446,79.38535,2
1606,322,2024-01-19 00:00:00,Picked Up,Mumbai,20.13488,74.6179,0
1607,322,2024-01-19 03:33:00,In Transit,Bengaluru,19.10647,79.80948,0
1608,322,2024-01-19 07:07:00,At Hub,Mysuru,13.45452,76.01413,0
1609,322,2024-01-19 10:34:00,Out For Delivery,Bengaluru,13.07376,79.53259,9
1610,322,2024-01-19 12:44:00,Delivered,Mysuru,14.40748,78.93166,4
1611,323,2024-11-14 00:00:00,Picked Up,Mysuru,15.1541,77.58957,0
1612,323,2024-11-14 02:48:00,In Transit,Pune,18.74372,79.57666,0
1613,323,2024-11-14 05:36:00,At Hub,Mysuru,15.11762,77.32758,0
1614,323,2024-11-14 08:18:00,Out For Delivery,Chennai,15.00383,77.07258,11
1615,323,2024-11-14 10:00:00,Delivered,Mumbai,12.65719,73.89688,0
1616,324,2024-03-30 00:00:00,Picked Up,Mumbai,19.75868,80.24049,0
1617,324,2024-03-30 05:26:00,In Transit,Chennai,19.39127,81.22549,0
1618,324,2024-03-30 10:52:00,At Hub,Mumbai,13.31234,75.62787,29
1619,324,2024-03-30 16:07:00,Out For Delivery,Hyderabad,15.13999,75.64874,2
1620,324,2024-03-30 19:26:00,Delivered,Mumbai,16.66589,77.56522,36
1621,325,2024-03-18 00:00:00,Picked Up,Mumbai,12.90468,76.65131,0
1622,325,2024-03-18 04:39:00,In Transit,Mumbai,16.3152,77.51853,0
1623,325,2024-03-18 09:18:00,At Hub,Mysuru,11.71923,75.62252,15
1624,325,2024-03-18 13:48:00,Out For Delivery,Bengaluru,18.28785,77.46226,0
1625,325,2024-03-18 16:38:00,Delivered,Hyderabad,16.4363,79.50694,18
1626,326,2024-12-04 00:00:00,Picked Up,Mumbai,17.89472,77.86895,0
1627,326,2024-12-04 01:39:00,In Transit,Hyderabad,15.74715,73.672,0
1628,326,2024-12-04 03:19:00,At Hub,Mysuru,13.7736,76.18808,0
1629,326,2024-12-04 04:56:00,Out For Delivery,Hyderabad,14.00721,72.55689,10
1630,326,2024-12-04 05:57:00,Delivered,Hyderabad,15.81728,75.01351,42
1631,327,2024-03-09 00:00:00,Picked Up,Chennai,17.89109,72.71073,0
1632,327,2024-03-09 03:22:00,In Transit,Mysuru,16.588,80.78497,0
1633,327,2024-03-09 06:44:00,At Hub,Mumbai,12.29537,78.006,3
1634,327,2024-03-09 09:59:00,Out For Delivery,Bengaluru,16.28963,76.08482,0
1635,327,2024-03-09 12:02:00,Delivered,Bengaluru,13.20776,72.69857,19
1636,328,2024-01-14 00:00:00,Picked Up,Bengaluru,18.99648,77.57863,0
1637,328,2024-01-14 06:04:00,In Transit,Bengaluru,19.24873,77.75312,0
1638,328,2024-01-14 12:08:00,At Hub,Mumbai,18.5484,76.28113,5
1639,328,2024-01-14 17:59:00,Out For Delivery,Bengaluru,16.47747,74.09091,9
1640,328,2024-01-14 21:40:00,Delivered,Mysuru,13.83854,74.24807,7
1641,329,2024-08-01 00:00:00,Picked Up,Mysuru,13.64766,75.19646,0
1642,329,2024-08-01 01:31:00,In Transit,Hyderabad,16.32966,77.67433,0
1643,329,2024-08-01 03:02:00,At Hub,Chennai,12.2097,73.27254,33
1644,329,2024-08-01 04:29:00,Out For Delivery,Pune,12.99492,77.05908,0
1645,329,2024-08-01 05:25:00,Delivered,Bengaluru,14.98272,79.64442,0
1646,330,2024-08-27 00:00:00,Picked Up,Pune,11.6206,78.21453,0
1647,330,2024-08-27 03:52:00,In Transit,Pune,17.31923,79.52817,0
1648,330,2024-08-27 07:44:00,At Hub,Pune,19.61495,72.67721,0
1649,330,2024-08-27 11:28:00,Out For Delivery,Hyderabad,17.26834,78.47579,39
1650,330,2024-08-27 13:49:00,Delivered,Mysuru,19.60614,81.27315,0
1651,331,2025-01-12 00:00:00,Picked Up,Bengaluru,17.76537,75.02755,0
1652,331,2025-01-12 01:29:00,In Transit,Mumbai,19.15385,72.93314,0
1653,331,2025-01-12 02:58:00,At Hub,Hyderabad,13.72887,74.44173,10
1654,331,2025-01-12 04:24:00,Out For Delivery,Mysuru,12.70169,80.06018,1
1655,331,2025-01-12 05:19:00,Delivered,Mumbai,13.57988,79.17076,35
1656,332,2024-03-14 00:00:00,Picked Up,Mysuru,18.11205,75.25086,0
1657,332,2024-03-14 05:55:00,In Transit,Bengaluru,15.07294,74.34527,0
1658,332,2024-03-14 11:51:00,At Hub,Hyderabad,19.99608,78.1813,5
1659,332,2024-03-14 17:34:00,Out For Delivery,Pune,18.30245,79.23956,2
1660,332,2024-03-14 21:11:00,Delivered,Hyderabad,17.5174,80.99762,10
1661,333,2025-02-05 00:00:00,Picked Up,Hyderabad,14.92393,73.65031,0
1662,333,2025-02-05 01:53:00,In Transit,Bengaluru,17.34387,78.91793,0
1663,333,2025-02-05 03:47:00,At Hub,Pune,15.88877,75.24727,0
1664,333,2025-02-05 05:36:00,Out For Delivery,Pune,15.21896,78.17792,10
1665,333,2025-02-05 06:46:00,Delivered,Chennai,15.02633,74.86862,0
1666,334,2024-10-05 00:00:00,Picked Up,Chennai,13.2281,79.39381,0
1667,334,2024-10-05 06:09:00,In Transit,Mysuru,19.4105,75.75804,0
1668,334,2024-10-05 12:18:00,At Hub,Mumbai,18.03613,80.39356,16
1669,334,2024-10-05 18:13:00,Out For Delivery,Chennai,19.81974,75.81475,0
1670,334,2024-10-05 21:58:00,Delivered,Bengaluru,14.45139,73.0494,10
1671,335,2024-09-11 00:00:00,Picked Up,Hyderabad,15.72971,73.45932,0
1672,335,2024-09-11 01:50:00,In Transit,Pune,13.6623,75.2891,0
1673,335,2024-09-11 03:40:00,At Hub,Hyderabad,14.13146,80.05654,8
1674,335,2024-09-11 05:27:00,Out For Delivery,Bengaluru,18.95791,79.22893,8
1675,335,2024-09-11 06:34:00,Delivered,Hyderabad,19.72171,78.50636,11
1676,336,2024-11-25 00:00:00,Picked Up,Pune,14.38507,76.9051,0
1677,336,2024-11-25 02:57:00,In Transit,Chennai,17.11781,76.99302,0
1678,336,2024-11-25 05:54:00,At Hub,Mumbai,12.54359,75.24616,0
1679,336,2024-11-25 08:45:00,Out For Delivery,Pune,12.69451,80.881,10
1680,336,2024-11-25 10:33:00,Delivered,Pune,14.36076,78.32836,9
1681,337,2025-02-24 00:00:00,Picked Up,Pune,18.04088,79.64513,0
1682,337,2025-02-24 04:35:00,In Transit,Mysuru,19.72802,75.25369,0
1683,337,2025-02-24 09:11:00,At Hub,Mysuru,17.39619,74.72037,20
1684,337,2025-02-24 13:37:00,Out For Delivery,Pune,19.09548,73.98595,18
1685,337,2025-02-24 16:25:00,Delivered,Bengaluru,15.63664,79.97206,6
1686,338,2024-01-09 00:00:00,Picked Up,Pune,14.83556,73.98085,0
1687,338,2024-01-09 04:12:00,In Transit,Mysuru,18.77705,77.3304,0
1688,338,2024-01-09 08:24:00,At Hub,Mysuru,13.146,78.83938,2
1689,338,2024-01-09 12:27:00,Out For Delivery,Hyderabad,15.50982,79.79264,42
1690,338,2024-01-09 15:00:00,Delivered,Bengaluru,18.7172,78.74262,8
1691,339,2024-11-02 00:00:00,Picked Up,Chennai,12.41699,79.88191,0
1692,339,2024-11-02 04:24:00,In Transit,Hyderabad,17.33781,78.63381,0
1693,339,2024-11-02 08:48:00,At Hub,Mysuru,17.81073,73.4908,18
1694,339,2024-11-02 13:02:00,Out For Delivery,Hyderabad,15.04767,80.30015,0
1695,339,2024-11-02 15:43:00,Delivered,Hyderabad,13.85387,74.68937,20
1696,340,2024-05-25 00:00:00,Picked Up,Hyderabad,19.69591,75.1248,0
1697,340,2024-05-25 02:09:00,In Transit,Bengaluru,18.2469,75.95947,0
1698,340,2024-05-25 04:19:00,At Hub,Chennai,12.71151,72.59429,26
1699,340,2024-05-25 06:25:00,Out For Delivery,Chennai,14.71148,75.64329,11
1700,340,2024-05-25 07:44:00,Delivered,Pune,14.4936,77.08079,5
1701,341,2024-12-17 00:00:00,Picked Up,Mysuru,15.33378,80.24325,0
1702,341,2024-12-17 04:03:00,In Transit,Mumbai,15.89803,76.96827,0
1703,341,2024-12-17 08:07:00,At Hub,Bengaluru,17.26937,77.73922,2
1704,341,2024-12-17 12:02:00,Out For Delivery,Chennai,15.11177,76.21529,3
1705,341,2024-12-17 14:31:00,Delivered,Mysuru,18.6362,78.20897,0
1706,342,2025-01-01 00:00:00,Picked Up,Mysuru,15.14504,76.53065,0
1707,342,2025-01-01 01:22:00,In Transit,Bengaluru,13.73283,79.11861,0
1708,342,2025-01-01 02:44:00,At Hub,Bengaluru,15.96201,75.32352,13
1709,342,2025-01-01 04:04:00,Out For Delivery,Mysuru,14.50165,72.98165,16
1710,342,2025-01-01 04:54:00,Delivered,Pune,13.27691,76.18452,3
1711,343,2025-01-03 00:00:00,Picked Up,Chennai,13.41082,72.502,0
1712,343,2025-01-03 01:19:00,In Transit,Mumbai,19.46051,79.92614,0
1713,343,2025-01-03 02:39:00,At Hub,Mumbai,12.54716,73.09492,0
1714,343,2025-01-03 03:55:00,Out For Delivery,Mumbai,17.79905,80.67351,12
1715,343,2025-01-03 04:44:00,Delivered,Hyderabad,15.95782,75.56972,0
1716,344,2025-02-06 00:00:00,Picked Up,Chennai,14.76098,77.96771,0
1717,344,2025-02-06 03:04:00,In Transit,Hyderabad,17.75285,73.47331,0
1718,344,2025-02-06 06:08:00,At Hub,Hyderabad,11.80964,81.25011,2
1719,344,2025-02-06 09:06:00,Out For Delivery,Mysuru,14.46883,76.40881,23
1720,344,2025-02-06 10:58:00,Delivered,Hyderabad,17.3776,76.97827,0
1721,345,2024-09-22 00:00:00,Picked Up,Pune,18.99458,80.12111,0
1722,345,2024-09-22 04:35:00,In Transit,Pune,11.58622,79.34681,0
1723,345,2024-09-22 09:11:00,At Hub,Bengaluru,15.70412,81.18468,9
1724,345,2024-09-22 13:36:00,Out For Delivery,Bengaluru,18.06475,74.68772,4
1725,345,2024-09-22 16:24:00,Delivered,Chennai,18.96052,73.35683,8
1726,346,2024-02-27 00:00:00,Picked Up,Chennai,17.64544,75.5411,0
1727,346,2024-02-27 05:34:00,In Transit,Pune,11.56075,76.05063,0
1728,346,2024-02-27 11:08:00,At Hub,Bengaluru,13.54236,79.70605,5
1729,346,2024-02-27 16:30:00,Out For Delivery,Mysuru,11.5052,75.20881,20
1730,346,2024-02-27 19:53:00,Delivered,Bengaluru,13.59814,74.55539,0
1731,347,2025-03-17 00:00:00,Picked Up,Hyderabad,12.09322,74.14669,0
1732,347,2025-03-17 05:29:00,In Transit,Mumbai,16.33328,75.06398,0
1733,347,2025-03-17 10:59:00,At Hub,Mysuru,19.12037,80.46663,0
1734,347,2025-03-17 16:16:00,Out For Delivery,Mumbai,15.78873,75.40537,0
1735,347,2025-03-17 19:37:00,Delivered,Mumbai,14.09318,75.31953,2
1736,348,2024-08-20 00:00:00,Picked Up,Pune,12.9293,79.39182,0
1737,348,2024-08-20 03:01:00,In Transit,Mumbai,12.56573,78.08718,0
1738,348,2024-08-20 06:03:00,At Hub,Mumbai,12.57746,73.12071,0
1739,348,2024-08-20 08:58:00,Out For Delivery,Hyderabad,12.17735,80.90794,7
1740,348,2024-08-20 10:49:00,Delivered,Chennai,13.64856,80.06488,24
1741,349,2024-11-17 00:00:00,Picked Up,Pune,12.96865,80.0147,0
1742,349,2024-11-17 03:17:00,In Transit,Bengaluru,11.61509,77.00367,0
1743,349,2024-11-17 06:34:00,At Hub,Hyderabad,13.9724,75.04292,2
1744,349,2024-11-17 09:45:00,Out For Delivery,Mumbai,14.78037,75.96122,8
1745,349,2024-11-17 11:45:00,Delivered,Bengaluru,17.51385,73.97459,0
1746,350,2025-02-27 00:00:00,Picked Up,Hyderabad,14.19968,76.92944,0
1747,350,2025-02-27 02:50:00,In Transit,Mysuru,18.42903,79.00733,0
1748,350,2025-02-27 05:41:00,At Hub,Mysuru,17.11615,73.8708,7
1749,350,2025-02-27 08:25:00,Out For Delivery,Pune,14.78306,76.13895,0
1750,350,2025-02-27 10:09:00,Delivered,Mumbai,11.84636,74.9111,6
1751,351,2024-10-05 00:00:00,Picked Up,Pune,19.81415,80.89197,0
1752,351,2024-10-05 01:27:00,In Transit,Mysuru,14.56525,72.87928,0
1753,351,2024-10-05 02:55:00,At Hub,Hyderabad,19.74568,73.74255,0
1754,351,2024-10-05 04:19:00,Out For Delivery,Bengaluru,18.14259,73.45641,0
1755,351,2024-10-05 05:13:00,Delivered,Chennai,18.24454,75.5148,4
1756,352,2024-11-10 00:00:00,Picked Up,Mumbai,16.96072,74.18974,0
1757,352,2024-11-10 03:12:00,In Transit,Pune,12.77038,80.75496,0
1758,352,2024-11-10 06:24:00,At Hub,Bengaluru,19.48353,80.30973,7
1759,352,2024-11-10 09:29:00,Out For Delivery,Bengaluru,12.10062,75.44614,22
1760,352,2024-11-10 11:26:00,Delivered,Chennai,14.22922,78.09368,12
1761,353,2025-02-23 00:00:00,Picked Up,Hyderabad,14.59683,73.80686,0
1762,353,2025-02-23 05:28:00,In Transit,Chennai,16.68926,79.66658,0
1763,353,2025-02-23 10:56:00,At Hub,Chennai,13.21119,74.58985,0
1764,353,2025-02-23 16:13:00,Out For Delivery,Hyderabad,14.10911,78.1566,0
1765,353,2025-02-23 19:33:00,Delivered,Hyderabad,14.65377,79.75118,29
1766,354,2024-08-04 00:00:00,Picked Up,Hyderabad,13.27556,76.62756,0
1767,354,2024-08-04 06:04:00,In Transit,Bengaluru,18.46817,74.0854,0
1768,354,2024-08-04 12:08:00,At Hub,Bengaluru,12.45581,80.27642,17
1769,354,2024-08-04 17:59:00,Out For Delivery,Mumbai,11.72053,78.57241,24
1770,354,2024-08-04 21:40:00,Delivered,Mysuru,14.25008,72.99052,0
1771,355,2024-07-14 00:00:00,Picked Up,Mumbai,16.80537,74.61907,0
1772,355,2024-07-14 01:49:00,In Transit,Chennai,14.86522,73.20911,0
1773,355,2024-07-14 03:38:00,At Hub,Chennai,12.28091,80.51527,0
1774,355,2024-07-14 05:24:00,Out For Delivery,Mumbai,11.55261,76.75797,0
1775,355,2024-07-14 06:31:00,Delivered,Pune,19.55672,73.92291,0
1776,356,2024-12-07 00:00:00,Picked Up,Mysuru,19.90274,74.31099,0
1777,356,2024-12-07 02:16:00,In Transit,Chennai,17.95163,77.31076,0
1778,356,2024-12-07 04:33:00,At Hub,Pune,19.19496,77.37514,0
1779,356,2024-12-07 06:45:00,Out For Delivery,Pune,12.9462,80.5651,0
1780,356,2024-12-07 08:08:00,Delivered,Mysuru,14.35219,75.77432,7
1781,357,2024-10-03 00:00:00,Picked Up,Hyderabad,18.11047,75.48165,0
1782,357,2024-10-03 01:52:00,In Transit,Bengaluru,19.78294,78.99376,0
1783,357,2024-10-03 03:44:00,At Hub,Mumbai,11.93157,74.76215,19
1784,357,2024-10-03 05:32:00,Out For Delivery,Mysuru,15.54582,74.49741,8
1785,357,2024-10-03 06:40:00,Delivered,Bengaluru,15.1868,75.51077,9
1786,358,2024-09-05 00:00:00,Picked Up,Mumbai,19.86549,76.4147,0
1787,358,2024-09-05 02:56:00,In Transit,Bengaluru,15.75472,75.59452,0
1788,358,2024-09-05 05:53:00,At Hub,Mumbai,19.41307,77.50681,7
1789,358,2024-09-05 08:43:00,Out For Delivery,Bengaluru,14.47409,76.31651,15
1790,358,2024-09-05 10:31:00,Delivered,Hyderabad,18.8817,75.69665,13
1791,359,2024-10-23 00:00:00,Picked Up,Pune,18.40724,80.78073,0
1792,359,2024-10-23 04:08:00,In Transit,Mumbai,16.92193,79.02632,0
1793,359,2024-10-23 08:16:00,At Hub,Pune,14.93696,72.95112,11
1794,359,2024-10-23 12:16:00,Out For Delivery,Mumbai,14.99632,78.42905,10
1795,359,2024-10-23 14:47:00,Delivered,Mysuru,14.60575,78.08575,29
1796,360,2024-08-24 00:00:00,Picked Up,Mysuru,13.12185,79.09445,0
1797,360,2024-08-24 03:09:00,In Transit,Mumbai,16.24755,74.29577,0
1798,360,2024-08-24 06:18:00,At Hub,Hyderabad,14.03963,79.08776,0
1799,360,2024-08-24 09:20:00,Out For Delivery,Bengaluru,19.91526,78.7931,0
1800,360,2024-08-24 11:15:00,Delivered,Mumbai,19.82707,76.25852,3
1801,361,2024-03-10 00:00:00,Picked Up,Bengaluru,15.63337,80.40201,0
1802,361,2024-03-10 04:43:00,In Transit,Hyderabad,16.06793,78.72405,0
1803,361,2024-03-10 09:27:00,At Hub,Chennai,12.57401,74.31262,0
1804,361,2024-03-10 14:00:00,Out For Delivery,Pune,11.50821,72.84553,0
1805,361,2024-03-10 16:53:00,Delivered,Mumbai,16.29075,73.84767,19
1806,362,2024-11-15 00:00:00,Picked Up,Mysuru,17.83461,77.78221,0
1807,362,2024-11-15 04:23:00,In Transit,Hyderabad,17.86188,79.27377,0
1808,362,2024-11-15 08:46:00,At Hub,Bengaluru,19.98607,77.54736,11
1809,362,2024-11-15 13:00:00,Out For Delivery,Mumbai,12.09543,80.3971,23
1810,362,2024-11-15 15:40:00,Delivered,Bengaluru,12.53861,75.38502,0
1811,363,2024-12-15 00:00:00,Picked Up,Chennai,18.59698,77.75635,0
1812,363,2024-12-15 05:58:00,In Transit,Mumbai,14.92463,76.66623,0
1813,363,2024-12-15 11:56:00,At Hub,Pune,19.06595,73.27558,0
1814,363,2024-12-15 17:42:00,Out For Delivery,Mumbai,18.25815,79.95842,18
1815,363,2024-12-15 21:20:00,Delivered,Pune,12.93985,78.71812,0
1816,364,2025-01-16 00:00:00,Picked Up,Bengaluru,16.15753,78.09085,0
1817,364,2025-01-16 05:37:00,In Transit,Mumbai,13.20944,74.36336,0
1818,364,2025-01-16 11:14:00,At Hub,Hyderabad,11.86103,75.33419,0
1819,364,2025-01-16 16:39:00,Out For Delivery,Mysuru,17.30227,76.33149,21
1820,364,2025-01-16 20:04:00,Delivered,Hyderabad,19.79214,78.82936,7
1821,365,2024-03-24 00:00:00,Picked Up,Chennai,19.59244,77.14277,0
1822,365,2024-03-24 02:51:00,In Transit,Hyderabad,13.75247,72.96487,0
1823,365,2024-03-24 05:42:00,At Hub,Chennai,14.13414,77.18574,0
1824,365,2024-03-24 08:27:00,Out For Delivery,Bengaluru,16.41042,77.78513,10
1825,365,2024-03-24 10:12:00,Delivered,Pune,16.86959,81.03441,0
1826,366,2024-06-25 00:00:00,Picked Up,Mysuru,17.83039,80.61891,0
1827,366,2024-06-25 03:49:00,In Transit,Bengaluru,18.13124,77.70711,0
1828,366,2024-06-25 07:39:00,At Hub,Pune,13.1706,78.36683,0
1829,366,2024-06-25 11:21:00,Out For Delivery,Pune,15.76114,77.15218,25
1830,366,2024-06-25 13:41:00,Delivered,Chennai,14.40965,77.06995,29
1831,367,2024-05-28 00:00:00,Picked Up,Hyderabad,13.21874,79.58553,0
1832,367,2024-05-28 03:14:00,In Transit,Hyderabad,13.11626,73.2477,0
1833,367,2024-05-28 06:28:00,At Hub,Mysuru,15.30814,74.93544,33
1834,367,2024-05-28 09:36:00,Out For Delivery,Mysuru,16.35609,75.55362,0
1835,367,2024-05-28 11:34:00,Delivered,Chennai,17.91305,72.82307,0
1836,368,2024-04-02 00:00:00,Picked Up,Chennai,15.63049,75.45965,0
