shipment_id,order_id,route_id,carrier_id,shipment_date,promised_delivery_date,actual_delivery_date,status,weight_kg,fuel_cost_index,weather_score,traffic_score,planned_cost,actual_cost,delay_minutes,on_time_flag
750,ORD00750,304,204,2024-03-27 00:00:00,2024-03-27 07:56:20.941728,2024-03-27 07:47:20.941728,Delivered,386.96,0.791,0.532,0.433,5313.21,5292.52,-9,1
751,ORD00751,305,202,2024-01-10 00:00:00,2024-01-10 05:27:22.881503,2024-01-10 06:46:22.881503,Delivered,550.47,1.069,0.458,0.321,4680.34,5004.47,79,0
752,ORD00752,301,201,2025-01-28 00:00:00,2025-01-28 05:28:45.729816,2025-01-28 07:03:45.729816,Delivered,352.06,1.114,0.711,0.521,5429.72,5457.7,95,0
753,ORD00753,307,202,2024-12-28 00:00:00,2024-12-28 16:09:45.619101,2024-12-28 16:52:45.619101,Delivered,40.0,1.102,0.042,0.435,20636.47,20687.8,43,0
754,ORD00754,302,202,2025-02-24 00:00:00,2025-02-24 10:35:57.392863,2025-02-24 11:11:57.392863,Delivered,340.57,1.014,0.659,0.667,11027.5,11151.81,36,0
755,ORD00755,305,203,2024-08-11 00:00:00,2024-08-11 04:21:14.919121,2024-08-11 03:47:14.919121,Delivered,640.32,1.249,0.248,0.634,13580.96,13412.99,-34,1
756,ORD00756,303,202,2024-07-14 00:00:00,2024-07-14 13:53:15.115988,2024-07-14 14:14:15.115988,Delivered,522.69,1.069,0.701,0.513,16457.24,16678.24,21,0
757,ORD00757,304,202,2024-07-03 00:00:00,2024-07-03 07:11:07.681468,2024-07-03 06:25:07.681468,Delivered,487.94,0.907,0.462,0.437,7665.73,7686.71,-46,1
758,ORD00758,306,204,2025-02-16 00:00:00,2025-02-16 21:08:48.017395,2025-02-16 22:40:48.017395,Delivered,499.92,0.995,0.611,0.613,20058.03,20191.54,92,0
759,ORD00759,301,204,2024-10-18 00:00:00,2024-10-18 08:22:58.978153,2024-10-18 10:39:58.978153,Delivered,403.83,1.022,1.0,0.486,3680.66,3809.92,137,0
760,ORD00760,307,202,2024-06-10 00:00:00,2024-06-10 16:53:20.154862,2024-06-10 18:09:20.154862,Delivered,455.48,1.068,0.707,0.565,19989.63,20175.4,76,0
761,ORD00761,307,201,2024-04-27 00:00:00,2024-04-27 16:09:36.829313,2024-04-27 14:39:36.829313,Delivered,384.63,0.984,0.271,0.45,19833.19,19963.37,-90,1
762,ORD00762,304,203,2024-02-14 00:00:00,2024-02-14 07:51:44.539624,2024-02-14 08:22:44.539624,Delivered,779.66,0.992,0.555,0.765,20829.0,20944.23,31,0
763,ORD00763,304,204,2024-02-19 00:00:00,2024-02-19 09:20:14.762788,2024-02-19 10:56:14.762788,Delivered,224.41,0.731,0.503,0.644,4914.71,4845.32,96,0
764,ORD00764,305,203,2025-02-21 00:00:00,2025-02-21 03:12:53.045828,2025-02-21 02:59:53.045828,Delivered,259.09,0.917,0.554,0.18,9967.31,10182.85,-13,1
765,ORD00765,303,201,2024-05-16 00:00:00,2024-05-16 13:56:25.361341,2024-05-16 14:54:25.361341,Delivered,415.95,1.056,0.532,0.51,17506.36,17974.05,58,0
766,ORD00766,301,204,2024-10-16 00:00:00,2024-10-16 06:41:26.449023,2024-10-16 06:23:26.449023,Delivered,459.43,0.948,0.348,0.835,3412.02,3326.45,-18,1
767,ORD00767,303,201,2024-06-28 00:00:00,2024-06-28 12:04:27.957503,2024-06-28 12:42:27.957503,Delivered,541.23,0.908,0.923,0.622,15050.5,15082.05,38,0
768,ORD00768,306,203,2025-03-22 00:00:00,2025-03-22 19:04:26.479854,2025-03-22 19:35:26.479854,Delivered,336.71,0.949,0.387,0.127,59790.04,59796.77,31,0
769,ORD00769,302,202,2024-12-01 00:00:00,2024-12-01 10:25:42.070490,2024-12-01 10:48:42.070490,Delivered,480.57,1.107,0.648,0.504,12035.35,11799.3,23,0
770,ORD00770,304,202,2024-11-20 00:00:00,2024-11-20 08:24:25.525380,2024-11-20 08:27:25.525380,Delivered,608.55,0.843,0.483,0.565,7131.49,7319.13,3,0
771,ORD00771,306,202,2024-05-24 00:00:00,2024-05-24 22:11:51.900099,2024-05-24 22:41:51.900099,Delivered,592.34,1.263,0.769,0.247,32040.0,32265.82,30,0
772,ORD00772,302,201,2024-03-10 00:00:00,2024-03-10 08:46:33.557154,2024-03-10 07:51:33.557154,Delivered,159.81,1.012,0.438,0.419,11835.84,11900.99,-55,1
773,ORD00773,301,202,2024-03-25 00:00:00,2024-03-25 05:41:09.167650,2024-03-25 05:49:09.167650,Delivered,472.69,0.904,0.615,0.341,4095.45,4076.34,8,0
774,ORD00774,305,204,2025-01-31 00:00:00,2025-01-31 06:27:56.036349,2025-01-31 08:11:56.036349,Delivered,488.54,0.931,0.782,0.545,3241.36,3727.58,104,0
775,ORD00775,301,202,2024-08-04 00:00:00,2024-08-04 05:48:57.142769,2024-08-04 08:06:57.142769,Delivered,505.6,1.004,1.0,0.536,4546.74,4991.9,138,0
776,ORD00776,307,202,2024-08-23 00:00:00,2024-08-23 17:03:25.100400,2024-08-23 16:55:25.100400,Delivered,417.85,1.044,0.38,0.415,19538.77,19501.85,-8,1
777,ORD00777,307,203,2024-12-06 00:00:00,2024-12-06 15:15:14.433190,2024-12-06 17:21:14.433190,Delivered,262.88,0.809,0.05,0.452,37635.52,37989.01,126,0
778,ORD00778,308,202,2024-03-16 00:00:00,2024-03-16 18:56:02.637984,2024-03-16 19:19:02.637984,Delivered,499.43,0.977,0.328,0.65,20068.28,20241.94,23,0
779,ORD00779,308,204,2024-08-02 00:00:00,2024-08-02 18:20:16.173297,2024-08-02 19:34:16.173297,Delivered,347.8,0.975,0.639,0.439,15919.0,16206.9,74,0
780,ORD00780,306,203,2024-06-07 00:00:00,2024-06-07 19:55:49.210946,2024-06-07 19:46:49.210946,Delivered,221.44,1.105,0.34,0.38,69635.42,69556.42,-9,1
781,ORD00781,308,204,2024-05-23 00:00:00,2024-05-23 17:32:45.798382,2024-05-23 18:49:45.798382,Delivered,396.3,0.938,0.779,0.551,15310.17,15450.77,77,0
782,ORD00782,308,202,2024-11-25 00:00:00,2024-11-25 17:55:47.329478,2024-11-25 19:48:47.329478,Delivered,377.2,0.962,0.749,0.275,19761.59,20199.67,113,0
783,ORD00783,308,202,2024-03-12 00:00:00,2024-03-12 18:10:02.813198,2024-03-12 18:21:02.813198,Delivered,410.28,0.768,0.322,0.222,15776.45,15889.28,11,0
784,ORD00784,303,201,2025-02-26 00:00:00,2025-02-26 14:49:13.723030,2025-02-26 16:20:13.723030,Delivered,324.16,1.175,0.841,0.69,19474.36,19768.18,91,0
785,ORD00785,302,204,2025-02-01 00:00:00,2025-02-01 11:12:59.205541,2025-02-01 12:05:59.205541,Delivered,79.32,1.07,0.297,0.704,9247.6,9621.02,53,0
786,ORD00786,308,201,2024-01-27 00:00:00,2024-01-27 17:03:54.577193,2024-01-27 18:26:54.577193,Delivered,151.42,0.831,0.696,0.413,18363.44,18762.57,83,0
787,ORD00787,301,202,2024-03-14 00:00:00,2024-03-14 05:30:05.047072,2024-03-14 06:46:05.047072,Delivered,569.16,0.84,0.359,0.735,3806.19,4206.15,76,0
788,ORD00788,308,204,2025-03-25 00:00:00,2025-03-25 18:02:37.541502,2025-03-25 19:04:37.541502,Delivered,650.2,1.002,0.497,0.449,16359.7,16114.77,62,0
789,ORD00789,304,202,2024-09-21 00:00:00,2024-09-21 08:58:45.335079,2024-09-21 10:59:45.335079,Delivered,634.3,0.838,0.488,0.542,7089.39,7295.27,121,0
790,ORD00790,308,203,2024-09-18 00:00:00,2024-09-18 17:35:43.094915,2024-09-18 19:02:43.094915,Delivered,187.16,1.075,0.372,0.722,54809.52,54758.5,87,0
791,ORD00791,303,203,2024-03-19 00:00:00,2024-03-19 14:27:06.136740,2024-03-19 15:04:06.136740,Delivered,416.89,0.793,0.702,0.375,30337.53,30239.08,37,0
792,ORD00792,304,201,2025-02-01 00:00:00,2025-02-01 08:55:04.595490,2025-02-01 08:42:04.595490,Delivered,141.52,0.947,0.772,0.39,8613.45,8631.74,-13,1
793,ORD00793,301,203,2024-03-06 00:00:00,2024-03-06 07:13:17.124936,2024-03-06 07:16:17.124936,Delivered,612.78,1.028,0.373,0.33,11561.81,11584.35,3,0
794,ORD00794,307,203,2024-01-17 00:00:00,2024-01-17 16:14:56.155581,2024-01-17 17:24:56.155581,Delivered,300.13,1.092,0.771,0.72,50759.15,50705.17,70,0
795,ORD00795,301,202,2024-09-26 00:00:00,2024-09-26 05:18:26.874416,2024-09-26 05:58:26.874416,Delivered,705.87,1.038,0.252,0.701,4702.89,4536.93,40,0
796,ORD00796,304,201,2025-01-17 00:00:00,2025-01-17 06:36:20.100365,2025-01-17 07:39:20.100365,Delivered,862.06,1.141,0.896,0.512,10384.96,10589.93,63,0
797,ORD00797,302,204,2025-02-28 00:00:00,2025-02-28 11:58:50.343768,2025-02-28 12:54:50.343768,Delivered,379.54,1.095,0.198,0.162,9465.0,9486.6,56,0
798,ORD00798,307,202,2024-12-08 00:00:00,2024-12-08 15:10:46.953862,2024-12-08 15:44:46.953862,Delivered,453.29,0.853,0.596,0.678,15967.05,16467.33,34,0
799,ORD00799,306,203,2024-01-01 00:00:00,2024-01-01 19:02:28.805484,2024-01-01 19:58:28.805484,Delivered,292.66,0.848,0.695,0.474,53397.93,53394.08,56,0
800,ORD00800,303,202,2024-04-09 00:00:00,2024-04-09 11:44:20.281502,2024-04-09 11:57:20.281502,Delivered,522.82,1.011,0.43,0.461,15571.05,16011.09,13,0
801,ORD00801,301,203,2025-02-16 00:00:00,2025-02-16 05:50:17.952262,2025-02-16 06:39:17.952262,Delivered,545.97,1.009,0.495,0.506,11354.99,11708.89,49,0
802,ORD00802,301,202,2024-03-14 00:00:00,2024-03-14 06:10:03.421148,2024-03-14 07:01:03.421148,Delivered,504.05,0.911,0.954,0.415,4126.7,4133.08,51,0
803,ORD00803,304,202,2025-01-24 00:00:00,2025-01-24 09:27:13.205427,2025-01-24 10:01:13.205427,Delivered,40.0,1.117,0.385,0.83,9446.25,9214.0,34,0
804,ORD00804,305,202,2024-07-20 00:00:00,2024-07-20 04:20:30.563925,2024-07-20 04:42:30.563925,Delivered,415.93,0.799,0.591,0.494,3499.23,3721.39,22,0
805,ORD00805,306,204,2025-03-06 00:00:00,2025-03-06 21:44:49.708435,2025-03-06 23:42:49.708435,Delivered,687.55,0.786,0.607,0.508,15850.38,15885.9,118,0
806,ORD00806,302,204,2024-03-22 00:00:00,2024-03-22 11:20:42.067163,2024-03-22 11:25:42.067163,Delivered,527.07,1.031,0.664,0.487,8908.41,8808.04,5,0
807,ORD00807,308,201,2024-06-30 00:00:00,2024-06-30 17:52:42.693533,2024-06-30 19:54:42.693533,Delivered,252.24,1.0,0.638,0.792,22106.54,22142.66,122,0
808,ORD00808,306,202,2024-01-12 00:00:00,2024-01-12 19:43:00.940837,2024-01-12 21:17:00.940837,Delivered,497.1,0.948,0.689,0.282,24043.47,23872.55,94,0
809,ORD00809,308,204,2025-02-07 00:00:00,2025-02-07 18:07:50.676045,2025-02-07 18:08:50.676045,Delivered,260.27,0.964,0.415,0.556,15739.71,15445.94,1,0
810,ORD00810,305,202,2024-06-10 00:00:00,2024-06-10 03:41:35.155576,2024-06-10 04:23:35.155576,Delivered,537.72,0.7,0.557,1.0,3065.3,3013.78,42,0
811,ORD00811,306,203,2025-02-28 00:00:00,2025-02-28 20:32:32.362825,2025-02-28 20:18:32.362825,Delivered,456.71,1.039,0.818,0.278,65443.75,65478.49,-14,1
812,ORD00812,308,201,2024-03-09 00:00:00,2024-03-09 19:40:35.237863,2024-03-09 19:46:35.237863,Delivered,294.35,1.021,0.366,0.572,22567.55,22311.09,6,0
813,ORD00813,306,202,2024-05-25 00:00:00,2024-05-25 21:10:09.941102,2024-05-25 23:37:09.941102,Delivered,352.46,0.974,0.538,0.271,24712.75,24978.67,147,0
814,ORD00814,308,203,2024-08-04 00:00:00,2024-08-04 19:15:25.505612,2024-08-04 18:54:25.505612,Delivered,489.34,0.932,0.032,0.459,47553.16,47754.88,-21,1
815,ORD00815,304,202,2025-03-15 00:00:00,2025-03-15 08:43:48.899113,2025-03-15 08:34:48.899113,Delivered,322.73,1.109,0.457,0.385,9379.65,8932.23,-9,1
816,ORD00816,301,204,2024-07-16 00:00:00,2024-07-16 04:57:37.787873,2024-07-16 04:35:37.787873,Delivered,158.89,1.138,0.12,0.715,4095.59,4053.8,-22,1
817,ORD00817,307,202,2024-05-22 00:00:00,2024-05-22 15:55:50.528447,2024-05-22 16:13:50.528447,Delivered,414.78,1.152,0.38,0.404,21570.6,21527.98,18,0
818,ORD00818,304,203,2024-11-07 00:00:00,2024-11-07 07:57:40.315793,2024-11-07 07:55:40.315793,Delivered,491.45,1.187,0.396,0.28,24921.38,25000.61,-2,1
819,ORD00819,301,202,2024-06-14 00:00:00,2024-06-14 06:22:46.918839,2024-06-14 06:30:46.918839,Delivered,670.35,0.853,0.472,0.512,3862.55,3935.94,8,0
820,ORD00820,306,204,2024-05-12 00:00:00,2024-05-12 20:58:44.684265,2024-05-12 21:39:44.684265,Delivered,478.71,0.865,0.652,0.455,17443.65,17503.81,41,0
821,ORD00821,307,202,2024-11-30 00:00:00,2024-11-30 17:05:45.929163,2024-11-30 19:04:45.929163,Delivered,352.36,1.108,0.938,0.208,20750.78,20935.47,119,0
822,ORD00822,302,204,2024-02-23 00:00:00,2024-02-23 08:05:13.042264,2024-02-23 10:42:13.042264,Delivered,306.19,0.917,0.827,0.868,7919.63,8481.52,157,0
823,ORD00823,306,201,2025-01-03 00:00:00,2025-01-03 19:58:13.400504,2025-01-03 20:38:13.400504,Delivered,326.24,1.126,0.607,0.156,30729.82,30659.64,40,0
824,ORD00824,308,203,2024-01-14 00:00:00,2024-01-14 17:45:55.515493,2024-01-14 20:25:55.515493,Delivered,283.47,0.847,0.707,0.571,43181.09,43477.22,160,0
825,ORD00825,305,201,2024-12-21 00:00:00,2024-12-21 04:42:32.051865,2024-12-21 05:16:32.051865,Delivered,362.62,1.088,0.312,0.98,5129.1,5246.68,34,0
826,ORD00826,303,202,2025-02-11 00:00:00,2025-02-11 13:32:16.931343,2025-02-11 14:14:16.931343,Delivered,295.3,0.924,0.894,0.653,14233.05,14087.77,42,0
827,ORD00827,306,201,2025-01-31 00:00:00,2025-01-31 20:30:01.806755,2025-01-31 20:58:01.806755,Delivered,559.93,0.955,0.482,0.428,26084.07,26236.96,28,0
828,ORD00828,306,204,2025-03-09 00:00:00,2025-03-09 22:42:12.243402,2025-03-10 00:29:12.243402,Delivered,317.73,0.977,0.711,0.303,19700.17,19761.8,107,0
829,ORD00829,306,204,2024-08-26 00:00:00,2024-08-26 20:20:00.155199,2024-08-26 21:48:00.155199,Delivered,778.63,1.121,0.759,0.828,22589.69,22945.95,88,0
830,ORD00830,304,201,2025-03-16 00:00:00,2025-03-16 07:32:33.514552,2025-03-16 08:35:33.514552,Delivered,560.71,0.901,0.513,0.419,8200.13,8477.06,63,0
831,ORD00831,308,204,2024-08-26 00:00:00,2024-08-26 19:02:18.626158,2024-08-26 21:09:18.626158,Delivered,254.58,1.078,0.455,0.778,17593.17,18172.56,127,0
832,ORD00832,307,202,2024-01-16 00:00:00,2024-01-16 16:33:12.112027,2024-01-16 17:45:12.112027,Delivered,394.22,0.916,0.766,0.336,17149.11,17323.58,72,0
833,ORD00833,306,201,2024-07-25 00:00:00,2024-07-25 19:58:03.995823,2024-07-25 21:28:03.995823,Delivered,299.02,1.12,0.584,0.673,30569.05,30798.67,90,0
834,ORD00834,306,201,2024-07-21 00:00:00,2024-07-21 21:33:58.097911,2024-07-21 22:25:58.097911,Delivered,441.31,1.008,0.834,0.086,27529.66,27764.59,52,0
835,ORD00835,301,201,2025-01-15 00:00:00,2025-01-15 05:20:36.158071,2025-01-15 06:17:36.158071,Delivered,305.12,1.345,0.875,0.708,6558.42,6753.99,57,0
836,ORD00836,302,201,2024-10-11 00:00:00,2024-10-11 10:25:44.459371,2024-10-11 09:41:44.459371,Delivered,752.76,1.043,0.386,0.284,12203.92,11968.54,-44,1
837,ORD00837,302,204,2025-03-02 00:00:00,2025-03-02 10:46:12.180392,2025-03-02 09:58:12.180392,Delivered,243.46,0.863,0.927,0.412,7459.02,7438.56,-48,1
838,ORD00838,308,202,2024-02-20 00:00:00,2024-02-20 19:35:56.843667,2024-02-20 22:44:56.843667,Delivered,380.53,1.026,0.392,0.853,21064.81,21896.33,189,0
839,ORD00839,302,201,2024-12-10 00:00:00,2024-12-10 09:00:30.245618,2024-12-10 09:26:30.245618,Delivered,215.71,1.093,0.0,0.668,12788.57,13137.0,26,0
840,ORD00840,307,202,2025-03-05 00:00:00,2025-03-05 15:49:18.594875,2025-03-05 16:47:18.594875,Delivered,214.89,0.859,0.53,0.603,16078.33,16223.79,58,0
841,ORD00841,306,201,2025-03-22 00:00:00,2025-03-22 21:12:11.957738,2025-03-22 23:06:11.957738,Delivered,235.18,0.752,0.379,0.808,20523.39,20742.22,114,0
842,ORD00842,307,202,2025-01-19 00:00:00,2025-01-19 16:33:47.159739,2025-01-19 19:33:47.159739,Delivered,526.76,0.919,0.531,0.259,17211.54,17761.01,180,0
843,ORD00843,304,201,2024-03-01 00:00:00,2024-03-01 08:01:30.410702,2024-03-01 08:14:30.410702,Delivered,627.52,0.704,0.694,0.606,6404.87,6489.67,13,0
844,ORD00844,302,204,2024-10-26 00:00:00,2024-10-26 08:45:51.150919,2024-10-26 11:16:51.150919,Delivered,225.24,1.028,1.0,0.762,8882.95,8996.52,151,0
845,ORD00845,304,203,2024-07-20 00:00:00,2024-07-20 08:09:07.442768,2024-07-20 07:39:07.442768,Delivered,749.68,1.17,0.486,0.094,24568.01,24250.81,-30,1
846,ORD00846,305,201,2024-07-20 00:00:00,2024-07-20 03:14:01.970439,2024-07-20 05:14:01.970439,Delivered,443.59,1.066,0.914,0.876,5021.77,5436.22,120,0
847,ORD00847,308,201,2024-05-26 00:00:00,2024-05-26 18:41:35.286727,2024-05-26 20:31:35.286727,Delivered,461.39,1.164,0.563,0.719,25718.43,26052.44,110,0
848,ORD00848,302,204,2024-06-04 00:00:00,2024-06-04 08:35:36.287925,2024-06-04 10:53:36.287925,Delivered,240.24,1.055,0.862,0.245,9116.92,9215.37,138,0
849,ORD00849,305,202,2024-02-03 00:00:00,2024-02-03 05:20:27.406045,2024-02-03 05:59:27.406045,Delivered,609.08,0.9,0.487,0.478,3939.16,3901.61,39,0
850,ORD00850,304,204,2024-01-16 00:00:00,2024-01-16 06:19:03.158289,2024-01-16 06:25:03.158289,Delivered,180.16,1.195,0.43,0.603,8027.88,8153.53,6,0
851,ORD00851,304,201,2024-03-05 00:00:00,2024-03-05 07:29:50.185342,2024-03-05 09:02:50.185342,Delivered,386.6,0.973,0.587,0.591,8857.19,9004.38,93,0
852,ORD00852,306,201,2024-01-14 00:00:00,2024-01-14 20:22:05.861369,2024-01-14 21:24:05.861369,Delivered,359.09,1.019,0.485,0.326,27822.49,28114.18,62,0
853,ORD00853,307,201,2024-10-04 00:00:00,2024-10-04 15:37:58.718587,2024-10-04 16:10:58.718587,Delivered,522.77,1.113,0.452,0.894,22422.28,22509.58,33,0
854,ORD00854,308,201,2024-04-16 00:00:00,2024-04-16 18:23:29.584231,2024-04-16 19:08:29.584231,Delivered,512.56,0.952,1.0,0.685,21036.02,21067.12,45,0
855,ORD00855,303,202,2025-02-04 00:00:00,2025-02-04 13:17:57.439809,2025-02-04 16:03:57.439809,Delivered,800.46,1.207,0.88,0.433,18594.51,18915.93,166,0
856,ORD00856,306,201,2024-06-22 00:00:00,2024-06-22 21:12:37.285702,2024-06-22 21:03:37.285702,Delivered,266.96,0.958,0.081,0.643,26154.14,26426.86,-9,1
857,ORD00857,308,203,2025-02-08 00:00:00,2025-02-08 19:36:55.770998,2025-02-08 20:38:55.770998,Delivered,722.33,1.015,0.922,0.666,51742.12,51821.54,62,0
858,ORD00858,301,203,2024-04-03 00:00:00,2024-04-03 06:16:52.946882,2024-04-03 05:39:52.946882,Delivered,356.09,1.044,0.361,0.241,11744.85,11865.27,-37,1
859,ORD00859,308,203,2025-02-10 00:00:00,2025-02-10 17:28:20.274917,2025-02-10 17:25:20.274917,Delivered,245.74,0.76,0.268,0.41,38749.56,38860.7,-3,1
860,ORD00860,304,202,2024-03-17 00:00:00,2024-03-17 07:19:35.708738,2024-03-17 07:22:35.708738,Delivered,177.63,1.211,0.384,0.45,10238.82,10298.23,3,0
861,ORD00861,304,202,2025-01-16 00:00:00,2025-01-16 09:45:29.049699,2025-01-16 10:59:29.049699,Delivered,207.21,0.871,0.69,0.621,7366.52,7832.72,74,0
862,ORD00862,302,202,2024-03-05 00:00:00,2024-03-05 08:59:17.061686,2024-03-05 11:26:17.061686,Delivered,197.28,1.045,0.641,0.474,11359.45,11660.33,147,0
863,ORD00863,302,201,2024-11-05 00:00:00,2024-11-05 10:07:06.454375,2024-11-05 10:30:06.454375,Delivered,302.7,1.274,0.267,0.713,14900.16,14922.83,23,0
864,ORD00864,306,202,2024-04-24 00:00:00,2024-04-24 20:26:33.459617,2024-04-24 20:53:33.459617,Delivered,578.9,0.903,0.769,0.636,22910.59,23341.39,27,0
865,ORD00865,303,202,2024-11-05 00:00:00,2024-11-05 13:34:42.303679,2024-11-05 15:44:42.303679,Delivered,454.86,0.91,0.811,0.524,14015.78,14276.3,130,0
866,ORD00866,302,203,2024-09-13 00:00:00,2024-09-13 10:10:40.470209,2024-09-13 10:24:40.470209,Delivered,549.74,0.821,0.156,0.501,22170.25,22246.41,14,0
867,ORD00867,306,201,2024-08-29 00:00:00,2024-08-29 19:04:21.063261,2024-08-29 19:30:21.063261,Delivered,77.3,1.056,0.453,0.691,28817.52,28843.89,26,0
868,ORD00868,305,203,2024-12-19 00:00:00,2024-12-19 05:55:25.600270,2024-12-19 05:01:25.600270,Delivered,183.09,0.962,0.662,0.36,10458.73,10611.02,-54,1
869,ORD00869,307,201,2024-01-17 00:00:00,2024-01-17 14:20:10.168073,2024-01-17 14:59:10.168073,Delivered,311.47,0.885,0.288,0.899,17834.24,17553.18,39,0
870,ORD00870,301,201,2024-09-21 00:00:00,2024-09-21 06:04:57.801139,2024-09-21 07:20:57.801139,Delivered,514.32,1.147,0.345,0.732,5590.92,5759.61,76,0
871,ORD00871,301,201,2024-02-01 00:00:00,2024-02-01 06:21:46.784532,2024-02-01 07:36:46.784532,Delivered,490.79,1.138,0.257,0.301,5549.45,5898.62,75,0
872,ORD00872,308,203,2024-05-15 00:00:00,2024-05-15 17:45:14.946057,2024-05-15 18:20:14.946057,Delivered,238.54,0.882,0.489,0.692,44967.31,45052.61,35,0
873,ORD00873,303,202,2024-04-29 00:00:00,2024-04-29 13:17:39.279976,2024-04-29 14:33:39.279976,Delivered,444.39,1.01,0.485,0.203,15563.18,15992.61,76,0
874,ORD00874,301,203,2024-05-07 00:00:00,2024-05-07 07:20:02.393469,2024-05-07 07:24:02.393469,Delivered,234.12,0.965,0.425,0.565,10857.35,10832.24,4,0
875,ORD00875,304,203,2025-03-17 00:00:00,2025-03-17 07:35:19.462450,2025-03-17 07:33:19.462450,Delivered,404.49,0.993,0.586,0.122,20843.42,20742.06,-2,1
876,ORD00876,303,202,2024-06-18 00:00:00,2024-06-18 13:03:12.367733,2024-06-18 13:05:12.367733,Delivered,459.01,0.932,0.283,0.336,14361.81,14595.71,2,0
877,ORD00877,307,202,2024-11-04 00:00:00,2024-11-04 14:57:38.262219,2024-11-04 13:44:38.262219,Delivered,233.57,0.848,0.333,0.193,15884.77,15688.16,-73,1
878,ORD00878,303,203,2024-09-20 00:00:00,2024-09-20 14:23:38.735178,2024-09-20 14:39:38.735178,Delivered,388.76,1.055,0.721,0.38,40370.93,40486.67,16,0
879,ORD00879,301,202,2024-11-03 00:00:00,2024-11-03 06:22:26.949572,2024-11-03 06:29:26.949572,Delivered,110.9,1.101,0.725,0.753,4987.91,5128.18,7,0
880,ORD00880,308,204,2024-01-12 00:00:00,2024-01-12 18:05:09.615823,2024-01-12 17:24:09.615823,Delivered,568.71,0.899,0.428,0.056,14670.83,14728.73,-41,1
881,ORD00881,305,202,2024-09-13 00:00:00,2024-09-13 05:05:12.521998,2024-09-13 05:12:12.521998,Delivered,242.69,1.226,0.994,0.457,5368.88,5216.11,7,0
882,ORD00882,307,203,2024-10-28 00:00:00,2024-10-28 16:57:24.698814,2024-10-28 17:29:24.698814,Delivered,40.0,0.98,0.369,0.437,45592.44,45738.89,32,0
883,ORD00883,308,202,2024-07-28 00:00:00,2024-07-28 18:19:58.137364,2024-07-28 19:07:58.137364,Delivered,579.43,1.089,0.6,0.342,22353.78,22667.58,48,0
884,ORD00884,301,204,2024-04-12 00:00:00,2024-04-12 06:16:41.887386,2024-04-12 07:42:41.887386,Delivered,352.28,0.778,0.647,0.865,2800.39,2985.98,86,0
885,ORD00885,304,203,2024-04-01 00:00:00,2024-04-01 05:32:59.872914,2024-04-01 06:43:59.872914,Delivered,383.39,0.708,1.0,0.515,14857.78,14762.58,71,0
886,ORD00886,308,203,2024-09-11 00:00:00,2024-09-11 18:18:33.490587,2024-09-11 18:43:33.490587,Delivered,772.51,1.082,0.314,0.339,55195.71,55123.91,25,0
887,ORD00887,303,201,2024-01-21 00:00:00,2024-01-21 14:12:07.158452,2024-01-21 15:08:07.158452,Delivered,371.66,0.803,0.656,0.507,13310.69,13773.02,56,0
888,ORD00888,301,202,2024-07-30 00:00:00,2024-07-30 06:38:00.188282,2024-07-30 07:31:00.188282,Delivered,311.23,0.985,0.146,0.986,4461.31,4284.91,53,0
889,ORD00889,305,201,2024-08-15 00:00:00,2024-08-15 05:23:03.723779,2024-08-15 04:20:03.723779,Delivered,83.09,0.82,0.111,0.167,3865.95,3741.79,-63,1
890,ORD00890,303,203,2024-09-13 00:00:00,2024-09-13 12:37:54.302718,2024-09-13 13:56:54.302718,Delivered,277.27,0.918,0.744,0.565,35130.91,35233.08,79,0
891,ORD00891,307,202,2024-06-04 00:00:00,2024-06-04 15:54:27.707227,2024-06-04 16:54:27.707227,Delivered,61.97,1.066,0.446,0.812,19963.24,19947.25,60,0
892,ORD00892,305,202,2024-05-23 00:00:00,2024-05-23 04:10:29.898924,2024-05-23 03:37:29.898924,Delivered,424.71,0.977,0.924,0.54,4277.5,4290.33,-33,1
893,ORD00893,301,203,2024-10-02 00:00:00,2024-10-02 05:33:53.810639,2024-10-02 04:03:53.810639,Delivered,480.61,0.867,0.18,0.042,9753.53,9660.26,-90,1
894,ORD00894,302,202,2025-01-21 00:00:00,2025-01-21 09:27:42.346332,2025-01-21 10:10:42.346332,Delivered,173.54,0.959,0.347,0.284,10421.92,10383.17,43,0
895,ORD00895,306,201,2024-11-13 00:00:00,2024-11-13 20:25:09.332074,2024-11-13 21:48:09.332074,Delivered,257.41,0.985,0.549,0.471,26901.35,27235.49,83,0
896,ORD00896,305,202,2024-03-10 00:00:00,2024-03-10 05:26:00.428790,2024-03-10 08:09:00.428790,Delivered,578.16,1.148,0.749,0.901,5029.26,5598.03,163,0
897,ORD00897,303,203,2024-03-13 00:00:00,2024-03-13 16:08:21.927321,2024-03-13 17:50:21.927321,Delivered,340.9,1.175,0.989,0.345,44950.2,45044.97,102,0
898,ORD00898,301,203,2024-11-24 00:00:00,2024-11-24 05:28:07.591494,2024-11-24 05:54:07.591494,Delivered,573.54,1.007,0.485,0.401,11323.84,11325.78,26,0
899,ORD00899,304,204,2024-09-25 00:00:00,2024-09-25 07:25:55.891768,2024-09-25 09:00:55.891768,Delivered,301.05,1.005,0.678,0.558,6755.4,6841.87,95,0
